771192,2575207.6,-11.11
771191.3,2575208,-11.023
771188,2575210,-10.691
771184.6,2575212,-10.269
771184,2575212.4,-10.191
771180,2575214.8,-9.753
771178,2575216,-9.47
771176,2575217.2,-9.187
771172,2575219.6,-8.675
771171.3,2575220,-8.586
771168,2575222,-8.058
771164.7,2575224,-7.529
771164,2575224.4,-7.416
771160,2575226.8,-6.791
771158,2575228,-6.486
771156,2575229.2,-6.165
771152,2575231.6,-5.484
771151.4,2575232,-5.378
771148,2575234,-4.764
771144.7,2575236,-4.253
771144,2575236.4,-4.131
771140,2575238.9,-3.503
771138.1,2575240,-3.269
771136,2575241.3,-3.02
771132,2575243.7,-2.55
771131.5,2575244,-2.493
771128,2575246.1,-2.109
771124.8,2575248,-1.75
771124,2575248.5,-1.662
771120,2575250.9,-1.29
771118.2,2575252,-1.168
771116,2575253.3,-1.063
771112,2575255.7,-0.833
771111.5,2575256,-0.817
771108,2575258.1,-0.748
771104.9,2575260,-0.62
771104,2575260.5,-0.583
771100,2575262.9,-0.405
771098.2,2575264,-0.358
771096.5,2575265,-0.279
771291.6,2575123.9,6.516
771291.5,2575124,6.592
771288,2575126.4,6.868
771285.7,2575128,7.032
771284,2575129.2,5.271
771280,2575131.9,4.637
771279.9,2575132,3.523
771276,2575134.7,2.599
771274.1,2575136,1.337
771272,2575137.4,1.374
771268.2,2575140,1.127
771268,2575140.2,0.547
771264,2575142.9,-1.072
771262.4,2575144,-1.63
771260,2575145.7,-3.265
771256.6,2575148,-5.053
771256,2575148.4,-5.225
771252,2575151.2,-6.382
771250.8,2575152,-6.841
771248,2575153.9,-7.887
771245,2575156,-9.049
771244,2575156.7,-9.349
771240,2575159.4,-10.006
771239.1,2575160,-10.09
771236,2575162.1,-10.201
771233.3,2575164,-10.132
771232,2575164.9,-10.014
771228,2575167.6,-9.575
771227.5,2575168,-9.523
771224,2575170.4,-9.204
771221.7,2575172,-8.889
771220,2575173.1,-8.675
771216,2575175.9,-8.442
771215.8,2575176,-8.454
771212,2575178.6,-9.534
771210,2575180,-10.215
771208,2575181.4,-11.102
771204.2,2575184,-11.554
771204,2575184.1,-11.553
771200,2575186.9,-11.625
771198.4,2575188,-11.666
771196,2575189.6,-11.609
771192.5,2575192,-11.441
771192,2575192.4,-11.4
771188,2575195.1,-10.997
771186.7,2575196,-10.852
771184,2575197.9,-10.546
771180.9,2575200,-10.167
771180,2575200.6,-10.064
771176,2575203.4,-9.613
771175.1,2575204,-9.497
771172,2575206.1,-9.103
771169.2,2575208,-8.748
771168,2575208.9,-8.574
771164,2575211.6,-7.991
771163.4,2575212,-7.907
771160,2575214.3,-7.425
771157.6,2575216,-7.122
771156,2575217.1,-6.908
771152,2575219.8,-6.316
771151.8,2575220,-6.279
771148,2575222.6,-5.656
771145.9,2575224,-5.317
771144,2575225.3,-4.981
771140.1,2575228,-4.339
771140,2575228.1,-4.318
771136,2575230.8,-3.661
771134.3,2575232,-3.4
771132,2575233.6,-3.074
771128.5,2575236,-2.619
771128,2575236.3,-2.56
771124,2575239.1,-2.083
771122.7,2575240,-1.939
771120,2575241.8,-1.664
771116.8,2575244,-1.39
771116,2575244.6,-1.317
771112,2575247.3,-1.026
771111,2575248,-0.978
771108,2575250.1,-0.823
771105.2,2575252,-0.662
771104,2575252.8,-0.611
771100,2575255.6,-0.445
771099.4,2575256,-0.437
771096,2575258.3,-0.368
771093.5,2575260,-0.302
771092.3,2575260.8,-0.257
771290.6,2575104,6.615
771288,2575106,6.691
771285.3,2575108,6.967
771284,2575109,7.131
771280,2575112,5.37
771280,2575112,4.736
771276,2575115,3.622
771274.7,2575116,2.698
771272,2575118,1.436
771269.3,2575120,1.473
771268,2575121,1.226
771264,2575124,0.646
771264,2575124,-0.692
771260,2575127,-0.763
771258.7,2575128,-0.818
771256,2575130.1,-1.266
771253.4,2575132,-1.779
771252,2575133.1,-2.675
771248.1,2575136,-5.102
771248,2575136.1,-5.164
771244,2575139.1,-7.272
771242.8,2575140,-7.908
771240,2575142.1,-9.298
771237.5,2575144,-10.434
771236,2575145.1,-10.991
771232.2,2575148,-12.269
